Day,Street Name,Latitude,Longitude,Violation Time,Zone,Parking Violation
6,Hoffman St,40.856875,-73.887702,2013,122,1
6,E 28th St,40.6073147,-73.9451569,2111,128,1
6,Newkirk Ave,40.6315893,-73.9716622,2240,137,1
6,W Mosholu Pky,40.9001076,-73.8862924,2225,135,1
6,Morris Ave,40.8113652,-73.9270455,2234,136,1
6,Sheepshead Bay Rd,40.5835116,-73.9504072,2239,136,1
0,Neill Ave,40.850178,-73.865221,2103,127,1
6,Broadway,40.892084,-73.8971095,2059,126,1
6,Bronx Blvd,40.8779562,-73.8695849,2226,135,1
6,W 180th St,40.849145,-73.935471,2042,125,1
6,Anthony Ave,40.847908,-73.903565,1942,119,1
6,Parsons Blvd,40.7073827,-73.8037847,2033,124,1
0,Cross Bronx Expy,40.8431488,-73.8912431,2058,126,1
6,St Johns Pl,40.6698138,-73.9167897,2122,129,1
6,Minerva Pl,40.645023,-74.091562,2154,132,1
6,Cruger Ave,40.871423,-73.866145,2139,130,1
6,Oceanic Ave,40.533332,-74.151503,2222,135,1
6,E 194th St,40.865021,-73.89276,2226,135,1
6,Shore Blvd,40.5831501,-73.954292,2212,134,1
6,E 204th St,40.8750321,-73.8874687,2056,126,1
6,Cozine Ave,40.656945,-73.880813,2239,136,1
6,E 204th St,40.8750321,-73.8874687,2056,126,1
6,University Ave,40.8469863,-73.9205513,2247,137,1
6,Hampton Ave,40.5800972,-73.9458253,2216,134,1
6,Albany Cres,40.8788262,-73.903344,2126,129,1
6,Hughes Ave,40.848933,-73.89046,2050,126,1
6,Cross Bronx Expy,40.8431488,-73.8912431,2229,135,1
6,Webster Ave,40.869266,-73.8802225,2240,137,1
6,90th St,40.75053,-73.876876,2115,128,1
6,Ditmars Blvd,40.7698245,-73.9017602,2018,122,1
6,90th St,40.75053,-73.876876,2028,123,1
6,Palmetto St,40.6904351,-73.9199687,2130,130,1
6,W 48th St,40.7604965,-73.9857348,2236,136,1
0,Hoffman St,40.856875,-73.887702,1942,119,1
6,3rd Ave,40.8043853,-73.9353347,1952,120,1
6,Manhattan Ave,40.8043463,-73.9572939,2237,136,1
6,57th Ave,40.7343492,-73.8735708,2007,121,1
6,University Ave,40.8469863,-73.9205513,2223,135,1
6,E Tremont Ave,40.8416938,-73.8434859,2140,131,1
0,Netherland Ave,40.629038,-74.165375,2207,133,1
6,Emmons Ave,40.5830818,-73.9543584,2234,136,1
6,Bedford Park Blvd,40.8726864,-73.887491,2201,133,1
6,160th St,40.7338809,-73.8078846,2051,126,1
6,E 149th St,40.8183207,-73.9263581,2209,133,1
0,W 180th St,40.849145,-73.935471,2116,128,1
6,Morris Ave,40.8113652,-73.9270455,2235,136,1
6,57th Ave,40.7343492,-73.8735708,2151,132,1
6,Northern Blvd,40.7530794,-73.9062074,2149,131,1
6,Baxter Ave,40.74704,-73.882989,2111,128,1
6,Hoffman St,40.856875,-73.887702,2006,121,1
6,Bleecker St,40.7259471,-73.9946797,2118,128,1
6,W 48th St,40.7604965,-73.9857348,2206,133,1
6,E 204th St,40.8750321,-73.8874687,2021,123,1
6,Ocean Ave,40.5835902,-73.9483933,2248,137,1
6,W 96th St,40.7952534,-73.9732066,2221,135,1
6,Nichols Ave,40.686619,-73.869155,2121,129,1
6,87th Rd,40.706685,-73.809348,1853,114,1
6,Hughes Ave,40.848933,-73.89046,2040,125,1
6,McGraw Ave,40.8345841,-73.8610958,2249,137,1
6,W 180th St,40.849145,-73.935471,2116,128,1
6,Marine St,40.8406437,-73.7840146,2204,133,1
6,160th St,40.7338809,-73.8078846,2006,121,1
0,Bedford Park Blvd,40.8726864,-73.887491,2148,131,1
6,Shakespeare Ave,40.8351662,-73.9239865,2050,126,1
6,E 132nd St,40.8001535,-73.9137279,2214,134,1
6,E 10th St,40.6053075,-73.9625623,2153,132,1
6,160th St,40.7338809,-73.8078846,2033,124,1
6,Maran Pl,40.8536664,-73.8680535,2048,125,1
6,Crotona Ave,40.8574286,-73.8818533,2043,125,1
0,Carpenter Ave,40.886608,-73.864505,2220,135,1
6,Bleecker St,40.7259471,-73.9946797,2210,134,1
6,Laguardia Pl,40.7298918,-73.997401,2201,133,1
6,Andrews Ave,40.568697,-74.136198,2024,123,1
6,57th Ave,40.7343492,-73.8735708,2019,122,1
6,57th Ave,40.7343492,-73.8735708,2019,122,1
6,46th Ave,40.7537276,-73.8044525,2055,126,1
6,E 7th St,40.593478,-73.9632624,2124,129,1
6,160th St,40.7338809,-73.8078846,2004,121,1
6,E 31st St,40.629942,-73.946449,2152,132,1
6,70th Ave,40.7286207,-73.8257796,1913,116,1
6,Tenney Pl,40.848423,-73.919241,2203,133,1
0,E 197th St,40.854652,-73.8327015,2133,130,1
6,Bell Blvd,40.7632599,-73.7707899,2203,133,1
6,Fort Independence St,40.8813319,-73.8990783,2129,129,1
6,E 19th St,40.6280965,-73.958081,2155,132,1
0,E 188th St,40.859874,-73.893215,2112,128,1
0,Shakespeare Ave,40.8351662,-73.9239865,2235,136,1
6,70th Ave,40.7286207,-73.8257796,1912,116,1
6,St Nicholas Ave,40.8316081,-73.9411272,2229,135,1
6,E 7th St,40.593478,-73.9632624,2123,129,1
6,W 180th St,40.849145,-73.935471,2144,131,1
6,Morris Park Ave,40.8467876,-73.8591616,2030,124,1
6,90th St,40.75053,-73.876876,2210,134,1
6,Bedford Park Blvd,40.8726864,-73.887491,2034,124,1
6,E 6th St,40.7220515,-73.9758144,2147,131,1
6,E 3rd St,40.602122,-73.969576,2216,134,1
6,Emmons Ave,40.5830818,-73.9543584,2149,131,1
0,Odell St,40.837073,-73.85437,2122,129,1
0,Tenney Pl,40.848423,-73.919241,2043,125,1
6,Neill Ave,40.850178,-73.865221,2124,129,1
6,E 197th St,40.854652,-73.8327015,2156,132,1
6,Popham Ave,40.8473916,-73.9218904,2047,125,1
6,Alexander Ave,40.8130337,-73.9229555,2110,128,1
6,Emmons Ave,40.5830818,-73.9543584,2224,135,1
6,165th St,40.701366,-73.791869,1957,120,1
6,Broadway,40.892084,-73.8971095,2123,129,1
0,Hoffman St,40.856875,-73.887702,1942,119,1
6,E 197th St,40.854652,-73.8327015,2139,130,1
6,160th St,40.7338809,-73.8078846,2050,126,1
6,Tenney Pl,40.848423,-73.919241,2022,123,1
6,Amherst St,40.5769534,-73.951909,2217,134,1
6,Reservoir Ave,40.8756522,-73.9001887,2222,135,1
0,W 174th St,40.84718,-73.921345,2111,128,1
6,160th St,40.7338809,-73.8078846,1959,120,1
6,Emmons Ave,40.5830818,-73.9543584,2213,134,1
6,Reynold St,40.8412351,-73.7874933,2149,131,1
6,Ardsley Loop,40.6519929,-73.8839515,2244,137,1
6,Everit St,40.7027544,-73.9942288,2208,133,1
6,Broadway,40.892084,-73.8971095,2215,134,1
6,Parkside Pl,40.65513345,-73.9616966057971,2223,135,1
6,Hampton Ave,40.5800972,-73.9458253,2158,132,1
6,Tenney Pl,40.848423,-73.919241,2205,133,1
6,W 52nd St,40.7635851,-73.9852995,2241,137,1
6,Bronx River Ave,40.835383,-73.8782557,2248,137,1
6,Valentine Ave,40.850253,-73.900694,2213,134,1
0,Tenney Pl,40.848423,-73.919241,2212,134,1
6,Abingdon Rd,40.707038,-73.831667,2224,135,1
6,Queens Blvd,40.7127672,-73.8275685,2136,130,1
6,W 20th St,40.7434266,-73.9998517,2243,137,1
6,E 149th St,40.8183207,-73.9263581,2242,137,1
0,Reiss Pl,40.8581786,-73.8709694,2056,126,1
6,59th St,40.6414239,-74.0178046,2249,137,1
6,70th Ave,40.7286207,-73.8257796,1944,119,1
6,Bedford Ave,40.7178272,-73.9577249,2017,122,1
6,Livingston St,40.6887792,-73.9835545,1956,120,1
6,83rd St,40.704821,-73.865872,2109,127,1
6,Foster Ave,40.6443027,-73.9128939,2156,132,1
6,160th St,40.7338809,-73.8078846,1958,120,1
6,Greenwich St,40.7156024,-74.0111062,2142,131,1
6,Henry St,40.7135074,-73.9885984,2102,127,1
6,Roosevelt Ave,40.746238,-73.897224,2137,130,1
6,Bedford Park Blvd,40.8726864,-73.887491,2139,130,1
6,E 205th St,40.8750436,-73.8846673,2142,131,1
0,Webb Ave,40.8678838,-73.9029497,2041,125,1
0,Bedford Park Blvd,40.8726864,-73.887491,2124,129,1
6,55th Ave,40.7356835,-73.8759725,2020,123,1
6,W 34th St,40.7497396,-73.987639,2016,122,1
6,83rd St,40.704821,-73.865872,2040,125,1
6,Leland Ave,40.813171,-73.859137,2215,134,1
0,Netherland Ave,40.629038,-74.165375,2118,128,1
6,E 13th St,40.588929,-73.956391,2052,126,1
6,Hughes Ave,40.848933,-73.89046,2002,121,1
0,E 138th St,40.8034516,-73.9095779,2241,137,1
6,Barnes Ave,40.8989061,-73.8506235,2104,127,1
0,Bronx Blvd,40.8779562,-73.8695849,2148,131,1
0,W 34th St,40.7497396,-73.987639,1906,115,1
6,70th Ave,40.7286207,-73.8257796,2113,128,1
6,23rd Ave,40.7664082,-73.8876634,2200,133,1
6,W 146th St,40.8222816,-73.9385175,2224,135,1
6,Bronxdale Ave,40.8516256,-73.8678673,1909,115,1
6,E 188th St,40.859874,-73.893215,2132,130,1
6,E 132nd St,40.8001535,-73.9137279,2216,134,1
6,E 219th St,40.880054,-73.851799,2239,136,1
6,Bedford Park Blvd,40.8726864,-73.887491,2209,133,1
6,Highland Ave,40.5756829,-74.0077269,2032,124,1
6,E 199th St,40.870227,-73.887157,2238,136,1
6,St Marks Pl,40.7285734,-73.9875926,2058,126,1
6,3rd Ave,40.8043853,-73.9353347,1951,120,1
6,E 28th St,40.6073147,-73.9451569,2147,131,1
6,Lafayette St,40.511003,-74.250689,2131,130,1
0,W 34th St,40.7497396,-73.987639,2019,122,1
0,Decatur Ave,40.610544,-74.14501,2008,121,1
6,E 201st St,40.869871,-73.882819,2054,126,1
6,Hughes Ave,40.848933,-73.89046,2031,124,1
0,Martha Ave,40.902608,-73.865736,2156,132,1
6,Emmons Ave,40.5830818,-73.9543584,2234,136,1
6,23rd Ave,40.7664082,-73.8876634,2037,124,1
6,Emmons Ave,40.5830818,-73.9543584,2130,130,1
6,Bainbridge Ave,40.881076,-73.878487,2224,135,1
6,E 28th St,40.6073147,-73.9451569,2129,129,1
6,Baxter Ave,40.74704,-73.882989,2228,135,1
6,4th Ave,40.7366387,-73.9890162,2131,130,1
6,Willoughby St,40.6920468,-73.9824338,2155,132,1
6,E 180th St,40.8398261,-73.8703289,2040,125,1
6,Arthur Ave,40.855556,-73.887568,2104,127,1
6,E 169th St,40.8313794,-73.9010022,2103,127,1
6,E 216th St,40.880545,-73.861101,2206,133,1
6,E 7th St,40.593478,-73.9632624,2125,129,1
6,W 116th St,40.8033422,-73.9528035,2016,122,1
6,E 178th St,40.842121,-73.882065,2045,125,1
6,Southern Blvd,40.8331369,-73.8902783,2103,127,1
0,Lowerre Pl,40.890244,-73.860298,2244,137,1
6,Morris Park Ave,40.8467876,-73.8591616,2200,133,1
6,Benedict Ave,40.622896,-74.126156,2159,132,1
6,Cross Bronx Expy,40.8431488,-73.8912431,2033,124,1
6,E 178th St,40.842121,-73.882065,2045,125,1
6,Joralemon St,40.6923986,-73.9899736,2046,125,1
0,Alexander Ave,40.8130337,-73.9229555,1937,118,1
6,W 16th St,40.5841905,-73.9848323,2158,132,1
6,Emmons Ave,40.5830818,-73.9543584,2141,131,1
6,E 207th St,40.875499,-73.876491,2102,127,1
6,Abingdon Rd,40.707038,-73.831667,2215,134,1
6,Bainbridge Ave,40.881076,-73.878487,2055,126,1
6,Southern Blvd,40.8331369,-73.8902783,2156,132,1
6,Webster Ave,40.869266,-73.8802225,2101,127,1
6,Justice Ave,40.736999,-73.875247,2039,124,1
6,Broadway,40.892084,-73.8971095,2140,131,1
0,Reynold St,40.8412351,-73.7874933,2101,127,1
6,Steinway St,40.7605248,-73.9177499,2224,135,1
6,5th St,40.6229092,-74.1907603,2245,137,1
6,Foster Ave,40.6443027,-73.9128939,2135,130,1
6,57th Ave,40.7343492,-73.8735708,2149,131,1
6,Oriental Blvd,40.5780885,-73.9416467,2224,135,1
6,Campus Rd,40.630671,-73.948884,2104,127,1
6,Webster Ave,40.869266,-73.8802225,2125,129,1
6,57th Ave,40.7343492,-73.8735708,2024,123,1
6,E 11th St,40.5827807,-73.9590022,2109,127,1
6,Alexander Ave,40.8130337,-73.9229555,2227,135,1
6,Parsons Blvd,40.7073827,-73.8037847,2005,121,1
6,70th Ave,40.7286207,-73.8257796,2027,123,1
0,Villa Ave,40.6251458,-74.1450491,2132,130,1
6,Eagle Ave,40.818995,-73.909739,2004,121,1
6,Carpenter Ave,40.886608,-73.864505,2026,123,1
6,W 63rd St,40.7745584,-73.9896525,2157,132,1
6,Schley Ave,40.5562167,-74.1506426,2042,125,1
0,Hoffman St,40.856875,-73.887702,1944,119,1
6,Hampton Ave,40.5800972,-73.9458253,2216,134,1
6,E 197th St,40.854652,-73.8327015,2138,130,1
6,St Marks Pl,40.7285734,-73.9875926,2105,127,1
0,Hoffman St,40.856875,-73.887702,2012,122,1
0,Mount Eden Pky,40.8426901,-73.9080271,2140,131,1
6,Shakespeare Ave,40.8351662,-73.9239865,2230,136,1
6,Brooklyn Rd,40.6376279,-73.9438902,2156,132,1
6,Emmons Ave,40.5830818,-73.9543584,2140,131,1
0,W 233rd St,40.8800308,-73.9021057,2247,137,1
6,Morris Ave,40.8113652,-73.9270455,2238,136,1
6,Steinway St,40.7605248,-73.9177499,2148,131,1
6,Bergen St,40.6739907,-73.9111485,2100,127,1
6,Broadway,40.892084,-73.8971095,2119,128,1
6,E 28th St,40.6073147,-73.9451569,2134,130,1
0,Monroe Ave,40.846733,-73.906482,2204,133,1
0,Baychester Ave,40.8772758,-73.8363967,2225,135,1
6,55th Ave,40.7356835,-73.8759725,2052,126,1
6,Bainbridge Ave,40.881076,-73.878487,2221,135,1
6,Ditmars Blvd,40.7698245,-73.9017602,2103,127,1
6,90th St,40.75053,-73.876876,2008,121,1
6,Albany Cres,40.8788262,-73.903344,2233,136,1
6,E 9th St,40.612331,-73.964781,2127,129,1
6,E 28th St,40.6073147,-73.9451569,2129,129,1
0,Monroe Ave,40.846733,-73.906482,2152,132,1
6,Broadway,40.892084,-73.8971095,2209,133,1
6,6th Ave,40.7497204,-73.987817,2105,127,1
6,Bleecker St,40.7259471,-73.9946797,2126,129,1
6,Bleecker St,40.7259471,-73.9946797,2152,132,1
6,E 7th St,40.593478,-73.9632624,2148,131,1
6,Ludlow St,40.7169046,-73.989985,1856,114,1
6,Bronx Blvd,40.8779562,-73.8695849,2147,131,1
6,Webster Ave,40.869266,-73.8802225,2009,121,1
6,Hoffman St,40.856875,-73.887702,2117,128,1
6,Broadway,40.892084,-73.8971095,2041,125,1
6,Bergen St,40.6739907,-73.9111485,2044,125,1
6,W 242nd St,40.8908271,-73.9124857,1932,118,1
6,70th Ave,40.7286207,-73.8257796,2053,126,1
0,E 197th St,40.854652,-73.8327015,2132,130,1
6,W 180th St,40.849145,-73.935471,2004,121,1
6,Eagle Ave,40.818995,-73.909739,2159,132,1
6,70th Ave,40.7286207,-73.8257796,2037,124,1
6,Steinway Lot #1,40.7745459,-73.9037477,2152,132,1
6,Shore Blvd,40.5831501,-73.954292,2212,134,1
6,Prospect Pl,40.5732392,-74.1230919,2136,130,1
0,Broadway,40.892084,-73.8971095,2101,127,1
6,6th Ave,40.7497204,-73.987817,2058,126,1
6,Parkside Pl,40.65513345,-73.9616966057971,2039,124,1
6,Bainbridge Ave,40.881076,-73.878487,2226,135,1
6,E 178th St,40.842121,-73.882065,2027,123,1
0,Jesup Ave,40.8453266,-73.9183309,2229,135,1
0,E 204th St,40.8750321,-73.8874687,2147,131,1
6,104th St,40.684239,-73.838078,2049,125,1
6,Broadway,40.892084,-73.8971095,2209,133,1
0,E 180th St,40.8398261,-73.8703289,2022,123,1
6,E 28th St,40.6073147,-73.9451569,2059,126,1
6,Hughes Ave,40.848933,-73.89046,1942,119,1
6,Hoffman St,40.856875,-73.887702,2036,124,1
6,Morris Ave,40.8113652,-73.9270455,2235,136,1
6,Bronx Blvd,40.8779562,-73.8695849,2017,122,1
6,E 11th St,40.5827807,-73.9590022,2059,126,1
0,E 197th St,40.854652,-73.8327015,2133,130,1
6,Ocean Ave,40.5835902,-73.9483933,2116,128,1
6,Hughes Ave,40.848933,-73.89046,2125,129,1
6,Everit St,40.7027544,-73.9942288,2217,134,1
6,Hull Ave,40.726709,-73.898652,2131,130,1
6,Hughes Ave,40.848933,-73.89046,2014,122,1
6,Washington Ave,40.86038,-73.888886,2127,129,1
6,Hughes Ave,40.848933,-73.89046,1933,118,1
6,Northern Blvd,40.7530794,-73.9062074,2144,131,1
6,Duffield St,40.693036,-73.984292,2246,137,1
0,E 169th St,40.8313794,-73.9010022,2149,131,1
6,Hornell Loop,40.644744,-73.8784252,2218,134,1
6,Hughes Ave,40.848933,-73.89046,2033,124,1
0,Cross Bronx Expy,40.8431488,-73.8912431,2135,130,1
6,W 48th St,40.7604965,-73.9857348,2245,137,1
6,W Mosholu Pky,40.9001076,-73.8862924,2219,134,1
6,Bedford Park Blvd,40.8726864,-73.887491,2138,130,1
6,E 58th St,40.6449094,-73.9219092,2012,122,1
6,E 156th St,40.81737,-73.902579,2108,127,1
6,W 14th St,40.740883,-74.0052002,2228,135,1
6,E 169th St,40.8313794,-73.9010022,2151,132,1
6,Cruger Ave,40.871423,-73.866145,2044,125,1
0,Broadway,40.892084,-73.8971095,2125,129,1
6,Morris Park Ave,40.8467876,-73.8591616,2220,135,1
6,White Plains Rd,40.8421201,-73.8649883,2129,129,1
0,E 205th St,40.8750436,-73.8846673,2136,130,1
6,Emmons Ave,40.5830818,-73.9543584,2111,128,1
6,E 6th St,40.7220515,-73.9758144,2152,132,1
6,W 116th St,40.8033422,-73.9528035,2206,133,1
6,4th Ave,40.7366387,-73.9890162,2214,134,1
6,Bedford Ave,40.7178272,-73.9577249,2039,124,1
0,E 197th St,40.854652,-73.8327015,2133,130,1
6,Freeport Loop,40.6456071,-73.8813539,2203,133,1
6,Webster Ave,40.869266,-73.8802225,1958,120,1
6,W 180th St,40.849145,-73.935471,2048,125,1
6,E 201st St,40.869871,-73.882819,2054,126,1
0,Tenney Pl,40.848423,-73.919241,2005,121,1
6,Elder Ave,40.518919,-74.209721,2019,122,1
6,168th St,40.705877,-73.792357,2027,123,1
0,Summit Ave,40.774942,-73.7374358,2121,129,1
6,Hughes Ave,40.848933,-73.89046,1957,120,1
6,Grand Concourse,40.8791041,-73.8845682,2022,123,1
6,Lenox Ave,40.7664366,-73.9590168,2121,129,1
6,Baxter Ave,40.74704,-73.882989,2112,128,1
6,Emmons Ave,40.5830818,-73.9543584,2141,131,1
6,New York Ave,40.6296009,-73.9444906,2051,126,1
6,83rd St,40.704821,-73.865872,2049,125,1
0,Unionport Rd,40.8417948,-73.864282,2151,132,1
6,160th St,40.7338809,-73.8078846,2244,137,1
6,Echo Pl,40.8492499,-73.9022188,2216,134,1
6,Everit St,40.7027544,-73.9942288,2154,132,1
6,Hollis Ave,40.7103734,-73.7710958,2025,123,1
6,E 28th St,40.6073147,-73.9451569,2149,131,1
6,E Tremont Ave,40.8416938,-73.8434859,2036,124,1
6,Hampton Ave,40.5800972,-73.9458253,2233,136,1
6,Bedford Park Blvd,40.8726864,-73.887491,2026,123,1
6,Broadway,40.892084,-73.8971095,2052,126,1
6,Emmons Ave,40.5830818,-73.9543584,2144,131,1
6,Arthur Ave,40.855556,-73.887568,2120,129,1
6,E 7th St,40.593478,-73.9632624,2245,137,1
6,W 34th St,40.7497396,-73.987639,2012,122,1
6,E 132nd St,40.8001535,-73.9137279,2125,129,1
6,Bainbridge Ave,40.881076,-73.878487,2221,135,1
6,Emmons Ave,40.5830818,-73.9543584,2139,130,1
6,Marion Ave,40.860279,-73.894042,1938,118,1
6,90th Rd,40.703487,-73.801709,2015,122,1
6,Willoughby St,40.6920468,-73.9824338,2105,127,1
6,Osborne Pl,40.85586,-73.915711,2235,136,1
6,Alexander Ave,40.8130337,-73.9229555,2001,121,1
6,Anthony Ave,40.847908,-73.903565,2102,127,1
6,E 95th St,40.650448,-73.911101,2202,133,1
6,Bainbridge Ave,40.881076,-73.878487,2117,128,1
6,Broadway,40.892084,-73.8971095,2239,136,1
6,Benedict Ave,40.622896,-74.126156,2015,122,1
0,Pilot St,40.8412012,-73.7843947,2214,134,1
0,Kingsbridge Ter,40.8701933,-73.9054376,2152,132,1
6,Sutphin Blvd,40.7055897,-73.8100753,2026,123,1
0,Dyckman St,40.8608726,-73.92533,2203,133,1
6,160th St,40.7338809,-73.8078846,2246,137,1
6,Dyckman St,40.8608726,-73.92533,2230,136,1
6,University Ave,40.8469863,-73.9205513,2226,135,1
6,90th St,40.75053,-73.876876,2025,123,1
0,Parkside Pl,40.65513345,-73.9616966057971,2004,121,1
0,Barker Ave,40.863246,-73.869374,2025,123,1
6,Freeport Loop,40.6456071,-73.8813539,2159,132,1
6,E 166th St,40.8279757,-73.9078278,2049,125,1
6,E 201st St,40.869871,-73.882819,2232,136,1
6,90th St,40.75053,-73.876876,2134,130,1
0,E 169th St,40.8313794,-73.9010022,2220,135,1
6,E 6th St,40.7220515,-73.9758144,2146,131,1
6,Perry Ave,40.5769115,-73.9370334,2057,126,1
6,Ocean Ave,40.5835902,-73.9483933,1854,114,1
6,Eldridge St,40.7152901,-73.9934336,1857,114,1
6,Tryon Ave,40.552945,-74.18256,2244,137,1
6,Ditmars Blvd,40.7698245,-73.9017602,2008,121,1
6,Bainbridge Ave,40.881076,-73.878487,2215,134,1
6,83rd St,40.704821,-73.865872,2046,125,1
6,Bedford Ave,40.7178272,-73.9577249,2047,125,1
6,E 7th St,40.593478,-73.9632624,2105,127,1
6,40th Rd,40.7587658,-73.8304174,2124,129,1
6,Morris Park Ave,40.8467876,-73.8591616,2234,136,1
6,Hampton Ave,40.5800972,-73.9458253,2243,137,1
6,Hoffman St,40.856875,-73.887702,1959,120,1
6,Hoffman St,40.856875,-73.887702,2006,121,1
6,W 16th St,40.5841905,-73.9848323,2201,133,1
6,Broadway,40.892084,-73.8971095,2210,134,1
6,Foster Ave,40.6443027,-73.9128939,2243,137,1
6,Eastern Pky,40.6716077,-73.9624286,2034,124,1
0,City Island Ave,40.8472601,-73.7864885,2152,132,1
6,W 48th St,40.7604965,-73.9857348,2230,136,1
6,W 180th St,40.849145,-73.935471,2050,126,1
6,W 180th St,40.849145,-73.935471,2036,124,1
6,E 188th St,40.859874,-73.893215,2010,122,1
6,168th St,40.705877,-73.792357,1901,115,1
6,Campus Rd,40.630671,-73.948884,2100,127,1
6,Queens Blvd,40.7127672,-73.8275685,2029,123,1
6,Palmetto St,40.6904351,-73.9199687,2130,130,1
6,Prospect Pl,40.5732392,-74.1230919,2103,127,1
6,57th Ave,40.7343492,-73.8735708,2140,131,1
0,Broadway,40.892084,-73.8971095,2045,125,1
6,W 180th St,40.849145,-73.935471,2049,125,1
6,83rd St,40.704821,-73.865872,2215,134,1
6,Foster Ave,40.6443027,-73.9128939,2204,133,1
6,5th Ave,40.801971,-73.945508,2106,127,1
6,Weiher Ct,40.826511,-73.909556,2136,130,1
6,Delmar Loop,40.6493927,-73.8825911,2209,133,1
6,W 49th St,40.7598101,-73.9821549,2127,129,1
